name,MolecularFormula,ccs,MW,WPATH,WPOL,MLogP,SC.3,nAtom,MDEC.12,MDEC.23,AMR,Wlambda1.unity,WT.unity,WV.unity,bpol,VABC,ECCEN,VAdjMat,apol,LipinskiFailures,Zagreb,WTPT.1,WTPT.4,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,nRotB,MOMI.X,MOMI.Y,MOMI.Z,MOMI.R,ATSc1,PPSA.1,PPSA.2,PPSA.3,PNSA.2,DPSA.2,FPSA.2,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,THSA,GRAV.1,GRAV.2,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,C1SP3,C2SP3,SPC.4,SPC.5,SPC.6,ATSm2,ATSm3,ATSm4,fragC,Kier1,Kier2,Kier3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nB
"3,5,6-TRICHLORO-2-PYRIDINOL",C5H2Cl3NO,4.870990012,-0.831112674,-0.553188101,-0.984731493,-1.480806682,-0.670206419,-1.37993875,-0.88654452,-1.129592074,-1.184811372,-1.389875665,-0.87184863,-0.465679681,-1.434911109,-1.102182464,-0.877321528,-1.733970665,-1.302537909,-0.511659629,-1.143370562,-1.230429263,-0.675542798,-1.157403669,-1.249342732,-1.127461764,-1.029742618,-1.137481374,-1.046042354,-1.111476854,-1.128688064,-1.057201431,-1.150487714,-0.991455745,-0.892498319,-0.931316255,-0.847992068,-0.829484428,-0.818939847,-1.087839943,-0.534351208,-0.528152824,-0.459413049,-1.001486806,-0.540966831,-1.828193521,-0.781068769,-1.343766616,0.350859556,-0.710051845,-1.28768241,-1.005422684,-0.514989719,-0.898151487,-0.240326449,0.474606651,0.308803355,2.093696696,1.191276621,-1.156581364,-1.036782692,-1.082163324,-1.135325129,-1.237552454,-1.167157267,-0.766331088,-0.834882584,-0.786592999,-1.005938285,-0.622370675,-0.562843992,-0.757470741,-0.618288528,-0.878499224,-0.58551959,-0.170983503,-0.705470916,-1.161105361,-1.08328779,-0.785739082,-0.91170584,-0.886113544,-0.827042241,-0.826980775,-0.951731106,-1.218246654
"Tris(2,3-dibromopropyl)phosphate",C9H15Br6O4P,5.28447196,2.719586124,-0.254751923,-0.436866402,-1.76083269,0.006963608,-0.322804431,-0.88654452,-0.805949261,0.513871264,0.353854942,-0.269566189,-0.141124267,0.575841156,0.354549108,-0.364373428,-0.195826415,0.132780453,3.032626382,-0.422518563,-0.257562291,0.434252737,-0.01679393,-0.190665475,-0.3065166,-0.408202094,-0.933459805,-0.705757225,-0.650111198,-0.764598492,1.19391594,1.208128647,1.165791612,1.809533385,-0.357038088,-0.119897541,-0.040350125,-0.1813806,1.352853253,1.087984992,0.724766466,2.545975651,1.357323828,0.809953055,-1.051860061,-0.427116349,-1.073350526,-1.854499777,0.168354676,-0.786948451,-0.488938845,-0.291820553,-0.511772619,3.346252905,-1.257404316,-2.070272111,1.184631683,-0.822934435,0.978781349,1.316148429,1.286795229,1.112034373,1.131964012,1.037106289,2.177272234,2.041901901,1.902088765,1.16390387,-0.019244725,-0.285008082,-0.6293957,-0.576082572,2.907065616,2.320261818,5.92595515,-0.41923213,0.274739779,0.487142747,0.904369,-0.022743111,-0.226658174,-0.457360256,-0.474630352,-0.365393594,-0.348224486
5-Chlorobenzotriazole,C6H4ClN3,4.881892418,-1.14630676,-0.554308637,-1.084343328,-1.200780673,-0.926843466,-1.288014026,-0.88654452,-0.763524173,-1.279024022,-1.389875924,-0.827734351,-0.461252667,-1.41131925,-1.378587942,-0.862453467,-1.502422068,-1.298107914,-0.511659629,-1.067491405,-1.167999297,-0.982245448,-1.265964241,-1.193622876,-1.129748519,-0.998404441,-0.881693138,-0.86865968,-0.816535683,-0.802646438,-1.249764839,-1.228000928,-1.117269602,-1.036762638,-0.925583029,-0.856208413,-0.765252566,-0.739913398,-1.087839943,-0.580158347,-0.554488228,-0.547674389,-1.279270893,-0.975286243,-1.494972766,-0.750928219,-0.963587538,0.680509681,-0.775417468,-1.159289087,-0.930253675,-0.508132284,-0.811898346,-0.68686114,0.588638835,0.67660701,1.624013106,0.585849021,-0.933393735,-1.061681434,-1.114467305,-1.135325129,-1.237552454,-1.167157267,-0.955478289,-1.133257491,-1.11448102,-1.005938285,-0.622370675,-0.877237258,-0.805227536,-0.772136043,-1.079005836,-0.941841662,-0.954245224,-0.673358254,-1.331234911,-1.160190316,-0.896104655,-1.073677862,-1.012542871,-0.915945002,-0.938621945,-0.964441533,-1.121577525
Bis(2-chloroethyl) phosphate,C4H9Cl2O4P,4.927833227,-0.651364577,-0.527415765,-1.134149246,-1.900845695,-0.45674196,-1.012239856,-0.88654452,-1.472629214,-1.176246586,-0.312305287,-0.533026463,-0.395124156,-0.355734803,-0.930362843,-0.793069183,-1.733970665,-1.054458192,-0.511659629,-1.21924972,-1.167999297,0.323396358,-1.009761292,-1.135674227,-1.129748519,-1.296117129,-1.338457844,-1.208944809,-1.27928821,-1.120493122,-0.963475878,-0.923484731,-1.043622466,-1.145935636,-1.053147314,-0.933947672,-0.89288211,-0.781030919,0.132506655,-0.458005975,-0.426786361,-0.407176746,-0.591872984,0.35698189,-1.028227383,-0.522656205,-0.564449398,0.077249953,-0.432471803,-0.613617465,-0.712506028,-0.416867894,-0.557539592,-0.167228243,0.293298841,-0.072413485,2.351265117,-0.101078449,-0.848944363,-0.613504078,-0.554531647,-0.676908514,-0.640022215,-0.552013949,-0.67963862,-0.705399133,-0.655437791,0.440623151,-0.622370675,-0.906483143,-0.911594943,-0.861993885,-0.252918594,-0.736078212,-0.766703685,-0.627369751,-0.81119352,-0.540922605,0.220535256,-1.388832728,-1.36047638,-1.270916458,-1.125416683,-0.998704423,-1.218246654
"bis(1,3-dichloro-2-propyl) phosphate ",C6H10Cl4O4P-,5.185820335,0.030159213,-0.446737149,-0.735701906,-1.900845695,-0.128950093,-0.736465686,-0.88654452,-1.038681172,-0.659504473,-0.483953935,-0.459502666,-0.355557724,-0.168209773,-0.444785652,-0.654300615,-0.923550576,-0.642468663,-0.511659629,-0.839853931,-0.767407014,0.348031109,-0.552359417,-0.718889706,-0.770727932,-0.883497789,-0.924324511,-0.966401153,-1.203934902,-0.998739696,-0.373856945,-0.33383064,-0.586396497,-0.490897647,-0.509924123,-0.760140385,-0.829484428,-0.655539294,0.539288855,-0.334506333,-0.400699404,-0.038820744,-0.347046331,0.623435516,-1.045951892,-0.45555083,-0.933652177,-0.469969254,-0.231897837,-0.546852937,-0.671769275,-0.376530042,-0.640272197,0.406433762,-0.012805252,-0.474809039,1.457351187,-0.566791988,-0.281927145,-0.140427979,-0.037667962,-0.229672793,-0.135212185,-0.090656461,0.009960551,0.150317582,0.197071061,0.440623151,-0.220286708,-0.614024291,-0.529540584,-0.527069204,0.380682301,-0.209123034,0.145263013,-0.562351523,-0.328556498,-0.200932488,0.181582701,-0.960674126,-0.985234137,-0.971589176,-0.862379195,-0.744495888,-0.831570135
bis(1-chloro-2-propyl) 1-hydroxy-2-propyl phosphate,C9H19Cl2O5P,5.078979066,-0.033527076,-0.393698429,-0.586284154,-1.340793677,0.006963608,-0.276842069,-0.207226534,-1.09928844,-0.482498887,0.708050565,-0.392105851,-0.215830116,0.424611292,-0.220673102,-0.599784392,-0.609306052,-0.332369017,-0.511659629,-0.650156037,-0.569712121,0.705234999,-0.320763531,-0.524984609,-0.537478888,-0.721583871,-0.799475491,-0.930200608,-0.890502121,-0.84010903,-0.203446849,-0.264622414,-0.41148455,-0.475301505,-0.72014242,-0.755716199,-0.600084921,-0.56641172,0.742679954,-0.385028914,-0.39573046,0.015216812,-0.323505307,0.73534604,-0.236532684,-0.127985608,-0.265095793,-0.051313596,-0.086839879,0.088694012,-0.285255078,-0.211144849,-0.285578157,-0.084595489,0.125109779,-0.093592198,1.184631683,-0.136006965,-0.113028399,-0.078181124,0.037707992,-0.084321183,0.029623743,0.063129369,-0.037326249,0.09402043,0.131493457,1.16390387,-0.019244725,-0.445860451,-0.314635007,-0.367775759,0.284439127,-0.123806482,0.090103737,-0.349060018,-0.087237987,-0.026889929,0.374181446,-0.934306587,-0.954891098,-0.926178413,-0.815544363,-0.63341781,-0.638231876
Tri-o-tolyl phosphate,C21H21O4P,5.206147252,0.397751932,0.006706556,0.310222359,0.759401388,0.27879101,0.22874391,1.101089587,0.575896461,0.542420552,1.947735244,-0.159280493,0.074692632,0.503250821,0.339608272,0.014762124,0.730367971,0.434020109,0.669769042,0.488031331,0.507204795,0.48352224,0.417448356,0.509175912,0.500708032,0.458820823,0.427699019,0.579362145,0.10804479,0.152649674,0.358906468,0.291811728,0.107114033,0.023775058,-0.075154462,-0.075655687,-0.335649854,-0.325173086,0.132506655,-0.236829344,-0.259084493,0.199845125,-0.022180196,0.031908466,0.307018902,-0.000599132,-0.015634456,0.09702896,-0.028637612,0.114372677,0.107563616,-0.093156633,-0.026818733,0.052066374,0.118382216,0.616600656,1.624013106,-0.916077142,0.707336936,0.992464783,1.0068274,0.888416512,0.936221348,0.883320459,0.72714369,0.865291417,0.852847101,0.078982792,-0.622370675,0.160991667,0.119517674,0.210854279,0.901999493,0.56876318,0.465186815,-0.033087286,0.359201258,0.238221412,0.079873252,-0.022743111,-0.044599943,-0.092794976,-0.120646155,-0.078027424,0.521797682
Tris(2-ethylhexyl)phosphate,C24H51O4P,5.389756427,0.873188301,0.361543063,0.160804607,1.179440401,-0.192909481,1.745501846,3.422092706,-0.163512215,1.170504889,1.974981061,0.680116195,1.494103777,2.487386629,1.430289347,0.381507625,0.730367971,1.55480883,1.851197712,0.260393857,0.678887202,0.458887489,0.909589614,0.843495046,0.317767606,0.189834798,-0.202636275,-0.155508931,-0.053756793,-0.374168034,1.279120988,1.457278263,0.911095266,0.862067723,0.397836707,0.448926308,0.301663685,-0.076804246,3.183373151,0.390773379,0.194331669,1.285099361,1.277284346,0.210432395,2.315796499,1.016217911,-0.05554827,0.340970053,0.70560637,0.923250611,2.091055541,0.881002491,0.448453679,-0.106842769,0.061197935,0.287624642,0.775552426,-1.00921985,2.233457745,0.631433023,0.705323584,0.910778298,0.956825839,0.883320459,0.368552121,0.521878788,0.557747883,2.248824947,1.790133124,-0.285008082,-0.460076155,-0.517538827,0.901999493,0.217459728,0.141585728,1.425858324,1.360673078,2.106143299,1.995040541,0.027480772,-0.155857751,-0.374213789,-0.294915298,-0.144342694,0.521797682
Di(2-ethylhexyl) adipate,C22H42O4,5.344150783,0.41347591,0.283105519,-0.187836815,1.039427397,-0.635828248,1.193953505,1.642027984,0.042552498,0.656617704,-0.532996406,2.181227061,0.412252398,1.386433224,0.982064247,0.708604963,0.449201818,0.970049497,1.851197712,-0.043122774,0.377142365,0.37266586,0.562195785,0.531463854,0.038783455,-0.131381524,-0.434063726,-0.452353405,-0.428211885,-0.549773937,0.784931709,0.90361245,0.423182991,0.347395017,-0.008266822,-0.031413832,-0.123768127,-0.347752071,2.776590951,1.200257393,1.358306857,-0.24506408,1.48444536,0.173128888,1.937673657,0.720499308,0.1440208,0.397010574,0.454888913,0.704981962,1.610943804,0.568384138,0.474857701,-0.200599163,0.15538381,-0.001817774,-0.421383175,-0.671577534,1.666440528,-0.040833011,0.070011972,0.206382036,0.307784372,0.319439085,-0.194948917,-0.086130457,-0.032450553,1.16390387,1.790133124,-0.69079474,-0.800886009,-0.800727175,-0.036371452,-0.37975614,-0.351170472,0.795498672,0.998695312,2.045430779,2.254724242,-0.135746847,-0.297458597,-0.514923195,-0.45829262,-0.359867322,0.231790293
dibutyl sebacate,C18H34O4,5.214337753,0.011055751,0.010441677,-0.586284154,0.479375379,-0.962820622,0.642405165,0.302261956,-0.727159812,0.125600948,-0.772759596,2.316020689,-0.0857866,0.854104104,0.466605383,0.411243746,0.035722181,0.425160119,1.851197712,-0.422518563,-0.01824742,0.360348484,0.113478756,0.107992951,-0.322523887,-0.557058438,-0.720302942,-0.799878643,-0.650111198,-0.689673307,0.239619401,0.383166587,-0.080072438,-0.249157437,-0.414370351,-0.429590526,-0.303951013,-0.288333689,2.369808752,1.087984992,1.296195054,-0.532814062,0.660509509,0.175793424,1.541826307,0.424780705,0.074171625,0.459644097,0.204171455,0.448195316,1.145380907,0.289044514,0.298830882,-0.29753374,0.246205904,-0.10065177,-0.178965838,-0.462006442,1.171808487,-0.352067287,-0.253027831,-0.162587434,-0.063096466,-0.039394517,-0.510194252,-0.474580809,-0.425916177,0.440623151,1.790133124,-1.050519128,-1.040538289,-0.966011143,-0.357182032,-0.680873384,-0.667416988,0.288039329,0.51605829,1.84305571,2.557688559,-0.552605076,-0.679780882,-0.827042241,-0.75291639,-0.632865183,-0.154886227
2-AMINOBENZOTHIAZOLE,C7H6N2S,4.856706812,-1.167727541,-0.554308637,-1.084343328,-0.920754664,-0.926843466,-1.196089303,-0.88654452,-0.83746504,-1.161971942,-1.389876157,-0.702743896,-0.447418251,-1.166326871,-1.303883759,-0.859975457,-1.502422068,-1.178498051,-0.511659629,-1.067491405,-1.167999297,-0.982245448,-1.265964241,-1.193622876,-1.127461764,-1.016685044,-0.854287256,-0.810738807,-0.876633414,-0.796207555,-1.198641811,-1.064669513,-0.905534086,-0.77552725,-0.61981096,-0.619830502,-0.630115402,-0.593744176,-1.087839943,-0.592845129,-0.57212798,-0.534615313,-1.321644737,-0.983279851,-1.170023449,-0.688713575,-0.644277026,0.736550202,-0.742286947,-0.937168639,-0.844415515,-0.490787008,-0.7203644,-0.890264843,0.602766717,0.819210347,0.396775337,1.715204353,-1.120388775,-1.102764359,-1.168307272,-1.146506022,-1.2478547,-1.167157267,-0.979121689,-1.172665498,-1.180058624,-1.005938285,-0.622370675,-0.899171672,-0.781349139,-0.750352324,-1.01484372,-0.79128304,-0.98734079,-0.647985287,-1.331234911,-1.160190316,-0.896104655,-0.861481957,-0.809244513,-0.738779068,-0.8498536,-0.925204998,-1.121577525
DIISOBUTYL ADIPATE,C14H26O4,5.122891976,-0.391364415,-0.285006404,-0.785507824,-0.080676638,-0.312833335,0.090856825,0.421771601,-0.628976037,-0.405415809,-0.658327164,0.857798706,-0.196461933,0.327824179,-0.048853481,-0.22808287,-0.460453383,-0.124159254,0.669769042,-0.650156037,-0.455257183,0.348031109,-0.248389816,-0.402400926,-0.427714632,-0.849548096,-1.012632354,-0.865039625,-0.982960169,-0.816109557,-0.186405839,-0.250780769,-0.205886295,-0.779426285,-0.82047388,-0.711474344,-0.657643343,-0.574730294,1.149462154,0.089883344,0.186878252,-0.504894658,0.175564409,0.173128888,0.708774421,0.014186798,-0.334944968,0.575021641,-0.144146727,0.152890674,0.29184893,-0.088114401,-0.202845552,-0.615352026,0.408676538,0.301743784,0.139206917,-0.159292642,0.345411053,-0.650852191,-0.59760362,-0.531556905,-0.464884041,-0.39822812,-0.659935787,-0.677250557,-0.622648989,1.16390387,0.181797258,-0.840679901,-0.978888608,-0.856547955,-0.677992612,-0.781245799,-0.792444681,-0.116342335,0.033421268,0.52761776,1.713716533,-0.806235685,-0.870942025,-0.917863767,-0.866735924,-0.745601142,-0.541562746
2-(Methylthio)benzothiazole,C8H7NS2,4.877637093,-0.945374349,-0.539741665,-0.984731493,-0.78074166,-0.994800317,-1.10416458,-0.656960201,-0.83746504,-0.92786778,-1.269995759,-0.551407413,-0.425559872,-0.92435909,-1.117123301,-0.798025203,-1.303951842,-0.992438263,-0.511659629,-0.991612247,-1.058746856,-0.982245448,-1.163193567,-1.073267988,-1.088586923,-0.901778393,-0.805565687,-0.720237443,-0.714831831,-0.707233897,-0.917465152,-0.635578508,-0.549572929,-0.272551651,-0.232818185,-0.107257011,-0.140451728,-0.308535939,-0.884448843,-0.542210276,-0.518339159,-0.522907177,-1.100359108,-0.988608924,-1.075492739,-0.709186401,-1.08332898,0.749076907,-0.761090756,-1.071981628,-0.780885578,-0.491089541,-0.796936066,-0.640777489,0.592338995,0.790266105,0.942214346,1.901489768,-0.740366598,-0.912288982,-0.920643423,-0.978792627,-1.010903053,-0.962109494,-0.833320721,-0.936217458,-0.917748207,-1.005938285,-0.622370675,-0.85895858,-0.774836848,-0.735376018,-0.677992612,-0.455035451,-0.737285405,-0.627369751,-1.216608619,-1.038765275,-0.850660007,-0.546327091,-0.530088559,-0.508527312,-0.665237227,-0.769916741,-1.024908395
Diphenyl hydrogen phosphate,C12H11O4P,5.058853866,-0.449819678,-0.386975211,-0.636090072,-0.500715651,-0.128950093,-0.644540963,-0.88654452,-0.684734724,-0.59384111,-0.714181089,-0.23280429,-0.326228761,-0.27104608,-0.5867236,-0.39658756,-0.328139899,-0.562728754,-0.511659629,-0.460458142,-0.450054686,0.37266586,-0.523409931,-0.458120782,-0.395700058,-0.585785101,-0.42797353,-0.437873187,-0.645488296,-0.579041588,-0.677186916,-0.632810179,-0.745965292,-0.787224356,-0.701031666,-0.67797694,-0.723543565,-0.646032353,-0.274275544,-0.392887982,-0.344798781,-0.455810545,-0.605997598,-0.074672985,-0.656012711,-0.400956626,-0.165311258,0.162958985,-0.359047405,-0.373521951,-0.547134207,-0.359386455,-0.355988885,-0.235559175,0.296662623,0.365279924,2.230056448,-0.217506834,-0.613692538,0.058761957,0.166923913,-0.050778504,0.06053048,0.114391312,-0.234354584,-0.125538464,-0.065239355,-1.005938285,-0.622370675,-0.701761947,-0.512174477,-0.520261792,0.075912251,-0.299458208,-0.450457169,-0.501297821,-0.521611307,-0.413426311,-0.160334171,-0.90291666,-0.88307924,-0.851346593,-0.828614549,-0.76604835,-0.444893616
TRIISOBUTYL PHOSPHATE,C12H27O4P,5.108608591,-0.334072182,-0.380251993,-0.735701906,-0.500715651,0.294780857,0.090856825,0.475236443,-1.09928844,-0.396851023,-0.150192675,-0.110264628,-0.071952184,0.902497661,-0.123557664,-0.584916331,-0.609306052,-0.088719295,-0.511659629,-0.650156037,-0.569712121,0.421935362,-0.320763531,-0.549501345,-0.388839792,-0.886109304,-1.079624511,-0.705757225,-0.931645952,-0.900985743,-0.15232382,-0.272927401,-0.030974347,-0.826214713,-0.796585437,-0.587597151,-0.621773602,-0.590179073,0.742679954,-0.345733573,-0.398214932,-0.020808225,-0.064554039,0.210432395,0.62015188,-0.029033614,-0.744061561,0.621172658,-0.19160396,0.127212009,0.199706273,-0.12643536,-0.432560551,-0.717053877,0.447696401,0.606717256,2.139149947,-0.345578057,0.411764132,-0.277371061,-0.177651877,-0.18494922,-0.083700957,-0.039394517,-0.431382918,-0.373245934,-0.327549771,2.248824947,-0.622370675,-0.508007957,-0.733592344,-0.543406993,-0.060432246,-0.38477476,-0.520325585,-0.10048423,-0.087237987,-0.026889929,0.93033737,-0.982019276,-1.009508567,-0.983741352,-0.913026165,-0.750574787,-0.638231876
Diisodecyl phthalate ,C28H46O4,5.428687518,0.959232401,0.951692201,0.260416442,1.879505423,-0.176919634,1.653577122,1.428168618,0.76983972,1.370349905,-0.357260885,3.075766597,2.465279823,1.646548589,1.527404785,1.575908513,1.044612495,1.559238825,1.851197712,0.601850067,1.043062004,0.384983235,1.1411855,1.155526238,0.797986225,0.351748716,0.196271568,0.108755052,-0.007527769,-0.011249168,1.347285026,1.429594972,1.132036674,0.589135227,0.369170576,0.252998093,0.159853081,0.144232138,2.979982051,2.087209364,1.942157805,1.262583713,3.085235012,0.197109714,2.504857919,1.220946175,0.712792649,-0.041424092,0.974232217,0.987447273,2.51782153,1.18353638,1.222971683,0.676579305,-0.359274721,-0.206545336,-0.481987509,-0.962648496,2.577287335,0.59408491,0.673019604,0.821331154,0.874407875,0.832058516,0.277919087,0.431803344,0.459381477,1.16390387,1.790133124,-0.427581773,-0.466588445,-0.442657293,0.525047062,0.122105934,0.00552618,1.291064436,1.481332334,2.227568341,2.189803316,0.416715866,0.208258712,-0.080003212,-0.104308423,-0.017238426,0.908474201
Tri-n-hexyltrimellitate,C27H42O6,5.466244147,1.073783523,0.843373688,0.509446029,1.45946641,-0.504711501,1.515690037,1.101089587,1.121361878,1.313251329,-0.415839392,2.334401639,3.350682487,1.555810671,1.50499353,1.162080819,1.110769237,1.430768971,1.851197712,0.677729225,1.152314445,1.074756265,1.2425087,1.289253891,0.706516012,0.568504445,0.357661764,0.300617944,0.36230442,0.398497939,1.313203007,1.401911682,0.711634273,0.476063194,0.201951475,0.057069878,-0.073717326,-0.083934452,3.183373151,1.469711156,0.873834794,2.694578928,2.708578623,0.921863578,2.481225242,1.505290986,0.812577184,-0.315033695,1.269720649,1.295591248,2.532370371,1.435647954,1.328587774,0.899052105,-0.638468565,-0.764251454,-0.724404846,-1.16057675,2.372196001,0.855521702,0.899147466,1.000225443,1.028941557,0.985844346,0.534055922,0.68514053,0.688903091,1.16390387,1.790133124,-0.277696611,-0.295098136,-0.241157892,0.685452352,0.262627315,0.262936135,1.084909078,1.601991589,2.409705903,1.778637458,0.441827807,0.268944789,0.028726783,0.091744363,0.225917564,1.005143331
Triamylphosphate,C15H33O4P,5.210633036,-0.032257056,-0.217400712,-0.586284154,-0.080676638,-0.682998297,0.50451808,1.060204709,-1.472629214,0.008548867,-0.116135403,0.569830499,0.533995264,1.3017445,0.264904088,-0.240472921,-0.195826415,0.31884024,1.851197712,-0.5363373,-0.231549805,0.446570113,-0.089167645,-0.11934406,-0.473449739,-0.645849941,-0.769024511,-0.810738807,-0.710208929,-0.508799227,0.120332334,0.261360108,-0.165994096,-0.311542007,-0.428703417,-0.537035031,-0.399881715,-0.275261644,1.963026553,0.012415387,-0.105047222,0.393479698,0.924168981,0.210432395,1.317315869,0.289432575,-0.324966514,0.54535313,0.078812727,0.35831999,0.873802551,0.154921157,-0.035620074,-0.491402895,0.337027998,0.308803355,1.669466357,-0.578434827,1.051166526,-0.053282382,0.059243979,0.083392213,0.194459671,0.216915198,-0.344690451,-0.26065163,-0.196394563,1.16390387,1.187007174,-0.822401223,-0.787861429,-0.784389385,0.180175689,-0.38477476,-0.446779884,0.192890702,0.274739779,1.154980475,1.540594066,-0.827580836,-0.904319367,-0.963914118,-0.846586054,-0.701390962,-0.348224486
Resorcinol bis(diphenyl phosphate),C30H24O8P2,5.432717132,1.876264437,1.500755006,1.206728873,1.319453405,1.03830875,1.010104059,-0.88654452,1.581977118,1.855687801,0.612690205,0.851671723,0.68894073,1.561859865,1.452700602,1.69980902,1.805415027,1.52822886,3.032626382,1.89179575,2.052346457,1.949289928,1.734649958,2.06933187,1.941363891,1.600052795,1.877165686,1.763119987,1.273016186,1.235552743,1.432490074,1.457278263,0.877340329,0.608630406,0.526834299,0.398364188,0.009700676,0.027772108,1.352853253,0.96448535,0.985636039,0.596120531,1.1360382,1.329537627,0.584702863,0.754620685,0.892404812,-2.355567967,1.23390387,0.717821295,0.742862986,0.618806453,1.038143523,2.933089133,-2.12862366,-1.103110868,-0.072908253,-1.594854625,1.485477586,3.258250307,2.665098388,2.968062619,2.502162665,2.216130982,2.512220403,2.278349941,2.098821577,-1.005938285,-0.622370675,0.347434185,0.731672953,0.583900467,3.051430377,2.1947963,1.619854328,0.486265635,1.650255292,1.478780585,1.064507282,0.705503193,0.622946905,0.438063237,0.309580792,0.496704916,2.068503759
4-METHYLBENZOTRIAZOLE,C7H7N3,4.842532175,-1.289475685,-0.555429174,-1.034537411,-0.920754664,-0.994000824,-1.150126941,-0.55946549,-0.916254489,-1.273314165,-1.262911846,-0.786070866,-0.447971627,-1.238312286,-1.356176687,-0.879799538,-1.502422068,-1.227227995,-0.511659629,-1.067491405,-1.167999297,-0.982245448,-1.265964241,-1.189165288,-1.154902828,-0.964454748,-0.836016668,-0.901240171,-0.848896,-0.826060558,-1.271918152,-1.244610902,-1.15409317,-1.021166495,-0.911249963,-0.897290135,-0.794448867,-0.748231971,-1.087839943,-0.612717344,-0.600202515,-0.51119904,-1.37343499,-1.049626804,-1.0636764,-0.69553785,-0.764018468,0.819292383,-0.770044951,-0.960279437,-0.819682487,-0.492602211,-0.752049227,-0.97607578,0.628667832,0.86721543,1.608862022,0.562563344,-0.885136951,-1.156296654,-1.243683226,-1.191229595,-1.309668173,-1.269681153,-1.034289623,-1.268370657,-1.27842503,-0.644297926,-0.622370675,-0.822401223,-0.720567763,-0.723122676,-1.231390861,-1.137567871,-1.053531921,-0.634109446,-1.331234911,-1.160190316,-0.922073025,-1.103812192,-1.037828737,-0.930015943,-0.932631443,-0.959467888,-1.121577525
Butyryl trihexyl citrate,C28H50O8,5.482512168,1.44741848,1.097361925,0.609057864,1.319453405,-0.080980551,2.021276016,1.956527051,0.297103026,1.541645633,-0.073904387,1.782973158,2.354604491,2.263566432,1.983100302,1.152168779,1.259621906,1.816178531,3.032626382,0.829487541,1.402034309,1.752211919,1.647801501,1.57899714,0.980926652,0.537166267,0.442924509,0.21011658,0.251354763,0.105821434,1.722187238,1.76179446,1.012360078,0.616428477,0.335726756,0.082350938,-0.006982924,-0.035211378,4.403719749,1.357438755,0.960791318,1.992090709,2.190676089,1.702572704,3.142940215,2.415194381,0.652921928,-0.282068683,1.977102047,2.078790518,3.395601575,2.434009788,1.390197161,0.581233819,-0.719199315,-0.764251454,-1.027426518,-1.389940668,2.975405806,1.092059751,1.092971348,1.302109555,1.286497695,1.190892118,0.979339958,1.090480026,1.082368715,1.525544229,2.594301056,-0.189958955,-0.047631108,0.01071636,0.926060287,0.483446628,0.406350253,1.639942734,2.205287867,3.198968673,2.903933492,0.542275573,0.329630866,0.04791443,0.14620347,0.458021009,1.198481591
Tris(tert-butylphenyl) phosphate,C30H39O4P,5.468650684,1.303197296,0.68276348,1.206728873,2.019518427,3.276887353,1.469727676,4.082540748,0.575896461,1.684392073,0.599067296,-0.055121779,0.102361466,1.694942145,1.50499353,0.438501858,1.39193539,1.665558703,0.669769042,1.512399961,1.386426818,0.495839615,1.503054072,1.311541833,1.872761231,1.025519537,1.246830391,1.078929674,1.060362677,0.685320913,1.63698219,1.31886181,1.923743385,0.725601475,0.631943447,0.455246573,0.268296484,0.047974358,0.742679954,0.043851659,-0.18455033,1.023917843,0.255603891,0.026579393,0.850570487,0.413406912,-0.015634456,0.073953452,0.302667599,0.666463965,0.529479992,0.194250562,0.09640004,-0.0639373,0.041015248,0.668135525,0.866458928,-1.218790943,1.135615899,1.677180189,1.566763058,1.715802598,1.59556506,1.447201834,1.783215564,1.743526994,1.639778349,2.248824947,-0.622370675,1.403941789,1.506635488,1.182952741,1.623823297,1.472114913,1.127098128,1.09283813,1.433068632,0.628805295,0.564616159,1.15751814,1.088206829,1.02648439,0.859617774,1.043805894,1.39181985
Bisphenol A bis(diphenyl phosphate),C39H34O8P2,5.5066721,2.723836047,3.476634082,2.153041303,2.579570444,1.99769958,1.883388931,1.374703776,2.442600331,2.969110033,3.350894827,1.881004888,2.354604491,2.22122207,2.379032473,3.60787683,2.285051406,2.524977722,3.032626382,2.878224802,3.025213429,1.949289928,2.675508246,3.005425445,2.924668684,2.61854357,2.729793137,2.581252318,1.980320248,2.008218716,2.420868632,2.370826853,1.862370772,1.524903783,1.219599142,0.979828567,0.518550491,0.522133053,1.759635453,2.671025851,3.022903177,1.032924103,2.190676089,1.329537627,1.465020105,1.550786156,1.531025835,-3.146728266,2.066643996,1.231394587,1.863123707,1.566745973,2.067900414,4.363271419,-3.531320442,-1.681995699,-0.345627757,-1.707790159,2.553158942,4.129706278,3.214266052,3.862534063,3.079088413,2.67748847,3.260928075,2.785024312,2.492287202,-0.282657567,-0.622370675,1.429531938,1.57175839,1.291871336,3.853456826,2.997775618,2.322215777,1.41000022,2.531067857,2.045430779,1.324190982,1.760204736,1.634381522,1.397445552,1.197264239,1.286961884,3.035195057
