name,ccs,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings5,nRings6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEO.11,MDEO.12,MDEO.22,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WD.unity,khs.sCH3,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.dsssP,khs.ssS,khs.ddssS,khs.sCl,nHBDon,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,nBase,PetitjeanNumber,topoShape,geomShape,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,nRotB,MOMI.X,MOMI.Y,MOMI.Z,MOMI.XY,MOMI.XZ,MOMI.YZ,MOMI.R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA.1,PPSA.2,PPSA.3,PNSA.1,PNSA.2,PNSA.3,DPSA.1,DPSA.2,DPSA.3,FPSA.1,FPSA.2,FPSA.3,FNSA.1,FNSA.2,FNSA.3,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV.1,GRAV.2,GRAV.3,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,LOBMAX,LOBMIN,SCH.5,SCH.6,SCH.7,VCH.5,VCH.6,VCH.7,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nG
(-)-chloramphenicol,5.118951438,-0.155070933,-0.393005136,-0.3386827,-1.186809332,-0.604845558,-0.234391879,-0.394122426,-0.115950148,-0.555306108,-0.417425599,-0.28460751,-0.599695067,0.167503836,-0.471377355,-0.24279199,-0.45989331,-0.190449494,-0.392231774,-0.475441363,-0.718430025,-0.134760882,-0.098219534,-0.413277717,-0.925166277,-0.648719584,-0.400056474,-0.617159243,-0.214256693,-0.482393757,-0.050085074,-0.469734386,1.19797492,-0.720872777,-0.484410704,-1.586507678,-0.593413304,-0.541721761,0.021868972,-0.233130626,-0.562328685,0.91284578,0.727340926,0.868824282,-0.953881653,-0.804136826,-0.581545523,-0.380150889,-0.386692955,-0.835512052,-0.372751563,-0.948908998,-0.621243311,-0.296971502,0.061867386,0.680614728,-0.281899841,-0.21672918,-0.356910004,-0.523068967,-0.287995039,0.865495407,-0.360458791,-0.447319184,-0.335092936,0.784665493,1.353558798,-0.916022478,-0.362631332,-0.267480282,-0.254664442,2.595630265,1.052395351,0.838931257,0.855297538,-1.178708019,-0.353575302,-1.414777746,-0.255177667,-0.31093235,-0.219256854,-0.422756592,-1.483996425,-1.055881396,-0.493367486,-0.437678605,-0.357297694,0.047718405,-0.396001319,-0.910275286,-0.689199217,-0.654907018,-0.452230794,-0.445439504,-0.641567569,0.830281858,0.261016419,0.511739797,-0.319150741,-0.433342016,-0.413670328,-0.346350574,-0.590592695,-0.582922798,-0.524677748,-0.543804165,-0.503296429,-0.599772009,-0.508235085,-0.634725753,-0.730634424,-0.640313965,-0.582438533,-0.578418889,-0.054489864,-0.359951667,-0.394946348,-0.013357813,1.009534423,-0.28137271,-0.286437398,-0.247165401,-0.405843064,0.936586691,-0.086836073,0.831527927,-1.303482237,1.241213879,-0.228264838,-1.241762319,-0.68810119,-0.327293573,1.825169786,-1.001113621,-1.431432615,-1.733740942,-0.262645434,0.888407219,-2.104529646,-0.910175597,0.084655123,2.390535461,-1.869451648,-1.97265996,-0.78603626,-0.521392547,-0.475986518,0.78550804,-0.307305662,-0.594528637,-0.544437937,0.218375353,-0.682547998,0.292829499,-0.560943638,0.150386736,-0.267943989,0.393275152,-0.263057069,-0.15610896,-0.116386566,-0.365755772,-0.26197098,-0.210677089,-0.087202898,0.026127459,0.090163995,-0.10945364,-0.056826349,-0.451166462,-0.557313662,-0.66056078,-0.383875391,-0.518682662,-0.518991925,-0.19338728,-0.116926191,-0.236041982,-0.517095721,-0.342618126,-0.488922698,-0.375158906,-0.045026517,-0.43597799,-0.459511536,-0.310410845,-0.506055953,-0.454611406,1.123025587,-0.180550269,0.299045645,-0.306721551,0.062165109,-0.004878366,-0.312961135,-0.613593405,-0.266925892,-0.274270231,-0.295372734,-0.124465187,-0.505469745,-0.495441637,-0.504601219,-0.471407576,-0.482432111,-0.102385744,-0.462808458,-0.231355656
(?)-Riboflavin,5.236920572,0.292588386,-0.06781268,0.74975946,-0.560691207,0.708707927,1.503341014,-0.394122426,-0.115950148,-0.555306108,1.185190539,0.258570384,-0.599695067,0.486223554,-0.471377355,-0.100118888,-0.45989331,0.080957086,-0.392231774,-0.307292148,-0.007058569,-0.134760882,0.38910046,-0.243764621,-0.406386671,0.282840802,-0.400056474,-0.954743016,0.1382888,-0.482393757,1.686455148,-0.469734386,2.310042472,-0.720872777,-0.484410704,-1.326707569,-0.63048887,0.075973395,-0.704994668,0.742598552,-0.377274602,-0.647853146,1.558864286,0.381546117,-0.698510203,-0.66417058,-0.262974298,-0.132827149,-0.210664642,-0.997408671,-0.422598091,-0.219848481,-0.440828211,-0.296971502,-0.446469736,0.680614728,-0.989391659,0.559883714,2.351407086,-0.523068967,-0.287995039,-0.496076635,2.718957369,-0.447319184,2.040016333,2.141526735,0.421813414,-0.916022478,-0.362631332,-0.267480282,-0.254664442,-0.385993103,2.308260293,0.838931257,-0.607070804,-1.677120982,0.569806127,-0.525817438,0.873047834,-0.31093235,-0.219256854,-0.422756592,-0.106821191,-0.273633455,0.095416865,-0.037379439,0.659673677,-0.128158002,-0.396001319,-1.562718167,-0.022184251,-0.654907018,0.56694762,0.440946789,0.582208339,1.431873544,0.658689392,2.040988977,0.41124399,0.382525901,0.476554962,0.750826272,0.613149712,0.774661394,0.957715405,1.116276517,0.055459184,-0.034013243,-0.043956214,0.046276058,-0.082122657,0.007217913,0.040479742,0.096954048,-0.413122133,-0.182860001,-0.301963126,0.345267583,1.817176693,-0.283916772,-0.296195156,0.125792361,0.246309682,1.926056314,1.139637185,-0.293487636,-0.946880947,-0.330102015,0.900315913,-0.355549826,0.321824722,1.288707416,0.929075801,-1.536321552,-2.151012165,-0.633121402,0.721230673,2.07382151,-0.633539109,0.85810678,1.555235172,0.770049627,-1.986254517,-2.050457056,-0.289699765,0.030991547,0.615495636,0.619639305,-0.900702297,-1.494962227,-0.806611117,-1.025870209,0.126633245,0.207507415,-0.89400022,2.289418886,-1.846021995,2.259278136,0.547412525,0.587646179,0.543418618,0.487785287,0.539161642,0.485080055,0.550843314,0.648856788,0.629976283,-0.070653092,-0.047403985,-0.451166462,-0.203548442,0.376973543,-0.383875391,-0.350583386,-0.110231689,0.596073453,-0.116926191,0.342844248,0.1110149,-0.153738903,-0.488922698,-0.375158906,0.710657837,0.537953631,0.60879203,0.101480916,-0.066237078,-0.024275455,1.617456598,0.997461963,-0.013651748,0.242948466,0.451890164,0.605762639,0.346202107,-0.190150282,0.219685908,-0.207686185,-0.468072749,-0.124465187,0.480108602,0.56276375,0.625934263,0.696744675,0.628642219,2.374069435,0.483845206,-0.231355656
Acephate,4.938064601,-1.304701157,-0.693609869,-1.318280644,-1.687703831,-1.2616223,-1.103258325,-1.328714209,-1.100000747,-0.555306108,-1.218733668,-0.458702989,0.111854775,-0.916143205,-0.471377355,-0.413827818,-0.120059016,-0.667987654,-0.392231774,0.876758577,-1.287527189,-1.077843365,-0.34187953,-0.084432493,-0.925166277,-0.423403149,-0.400056474,-1.135687918,-1.523711384,-0.482393757,-0.900940025,-0.469734386,-0.310473146,-0.103952978,-0.484410704,-1.287118981,-0.632985864,-1.443381042,-0.668311831,-0.548891381,-0.626847541,0.344272573,0.406070536,0.298605153,-0.677229249,0.000669089,-0.721523788,-0.470509249,-0.479326965,-0.390296352,-0.173365451,0.144681777,-0.80165841,-0.296971502,-0.954806857,-0.552521507,-0.281899841,-0.993342073,-0.356910004,-0.523068967,-0.287995039,0.865495407,-0.360458791,-0.447319184,-0.335092936,-0.572195749,0.421813414,-0.299285006,2.421859256,2.707084925,-0.254664442,-0.385993103,-0.203469591,0.838931257,0.624397273,0.565737349,0.468459385,-0.748057515,-1.055083578,-0.31093235,-1.122064225,-1.506457187,-0.734049515,-0.667937295,-1.352674376,-1.108243451,-2.523070058,-0.128158002,-0.396001319,-1.208803108,-1.337939801,-0.654907018,-1.512176344,-1.604560042,-2.564643996,-0.027306289,-0.44743062,-0.185385372,-1.446499132,-1.610732243,-1.443444447,-1.48661028,-1.458183632,-1.534363052,-1.532509396,-1.339390001,-1.310788413,-1.20657027,-1.030933152,-0.928985794,-1.001273193,-1.103599659,-1.074034231,-0.924130812,-0.592438268,-0.63403084,-0.596442967,-0.513784516,0.059367047,-0.288580888,-0.280497893,-1.3971185,-1.520431392,0.330536546,-0.382992346,-0.112033513,1.050086277,-1.469042395,0.954990798,-0.998053883,-0.871851599,-1.226336377,-0.752823679,0.89150573,0.476443441,-0.608878681,-0.974239549,-0.854293471,-0.13382462,-1.002645409,-0.438771675,0.219549655,0.66809068,-0.447836874,-0.836017606,-0.64289334,-1.066769565,-1.045682795,0.794476176,0.812201385,2.108137773,1.795588036,-0.449922304,0.283848227,-1.15607753,-0.308956706,-0.254040218,0.376834597,-1.003658595,-0.958892285,-0.831175515,-1.081224012,-1.040536486,-0.906434233,-1.079201754,-1.174391969,-1.097423036,-0.788463238,-0.754081263,-0.451166462,-0.962659505,-0.896631739,-0.383875391,-0.758331886,-0.647717524,-0.19338728,-1.144411108,-0.814928211,-0.831151031,-0.720376572,-0.488922698,-0.375158906,-0.729981794,-0.712393173,-0.818740339,-0.428094205,-0.483501139,-0.582924991,2.377415375,-0.685412654,-0.403390527,-0.508267223,-0.835896976,-1.051691516,-0.913387059,-0.763161856,-1.319059512,-1.118936417,-0.607346954,-1.083987645,-1.477729465,-1.414690761,-1.266541996,-1.174033806,-1.128501258,-0.102385744,-1.619829602,-0.231355656
Vitamine E (alpha tocapherol),5.417077702,0.741214053,0.610332564,0.695337352,1.94378129,0.051931184,-0.234391879,-0.394122426,-0.115950148,-0.555306108,0.38388247,0.662471895,0.111854775,0.078262315,-0.471377355,0.934690845,0.046137317,0.03973077,-0.392231774,1.027392249,1.605383396,-0.134760882,2.338380433,1.190224535,2.760899343,1.623378919,0.30113465,0.63325105,0.616743399,0.788112823,0.379488868,0.294480412,-0.585737391,-0.546355154,-0.484410704,2.48899607,2.926786407,1.296726382,-0.209097045,-0.142100499,1.313219455,-1.004650098,-1.22957371,-0.126467289,-0.70915068,0.478887097,1.23817193,0.507426373,0.424269243,1.370329374,-0.173365451,1.967333069,1.182907681,-0.296971502,-0.954806857,0.680614728,-0.989391659,1.336496607,-0.356910004,0.416706754,-0.287995039,-0.496076635,-0.360458791,-0.447319184,-0.335092936,0.106234872,-1.441677354,-0.299285006,-0.362631332,-0.267480282,-0.254664442,-0.385993103,-0.203469591,0.838931257,-0.607070804,-1.012570365,-1.941340931,1.571573289,0.216408653,-0.31093235,0.092622056,0.014640636,0.479500939,1.475294867,1.296855202,1.12272324,0.923332922,1.102976845,-0.396001319,2.442686569,1.508295296,1.616141513,0.770783303,0.827320302,-0.11709218,-1.407127219,-0.722855976,-0.813904572,0.935222819,0.822215197,0.86151725,0.779548179,0.488293452,0.39001254,0.683741753,0.301897315,1.353214158,1.346672656,1.462644095,1.433501968,1.133198608,1.021907041,1.362345153,0.853816223,0.842090809,1.10082518,1.197638614,-0.099922564,-0.653258485,0.231679994,0.226057035,1.431144528,-0.79120605,-1.178404629,-1.226393904,1.261833419,-0.368473654,0.202681639,-0.2578804,1.771360156,0.588332949,0.173439128,-0.987186721,0.697589813,1.301649347,1.897818686,0.275054299,-0.859016237,1.358280613,0.338978009,-0.804339596,-1.424196741,1.097341223,1.578777483,1.487897668,0.539516817,0.615495636,-0.332447234,0.353426762,0.758491311,-0.513594033,0.358572036,2.177968915,0.337735859,1.683093331,-0.830002999,0.955587856,-1.056781793,0.212045797,0.292505251,0.323483557,0.537993585,0.573012317,0.538599836,0.141003411,0.257243499,0.270101425,-0.54595981,-0.603323444,-0.451166462,-0.495514235,0.008879531,-0.383875391,-0.404030335,-0.015381247,-0.982848013,-0.733417141,1.500616707,1.367236143,1.357294882,2.565364375,-0.375158906,0.669709423,0.458052367,0.407731133,0.978221949,0.655516974,0.526764481,-1.527674002,-0.348837731,-0.040842825,0.288754301,0.316333623,0.287356972,0.029673223,1.449889842,0.943027772,0.498104706,0.204157415,-0.124465187,0.932941897,0.808609446,0.672761177,0.615783627,0.469917315,-1.753355863,0.799396427,-0.231355656
Alprazolam,5.256922291,-0.2702772,-0.374762632,0.259960488,0.065426917,1.365484669,1.503341014,0.540469357,1.85215105,1.158437622,0.38388247,-0.430847713,-0.599695067,-0.262312469,-0.471377355,-0.36139975,-0.45989331,-0.283208705,-0.392231774,-1.337206092,-0.576155734,1.594223671,-0.829199524,-0.413277717,-0.521064268,-0.2700365,-0.400056474,0.255157225,0.90633434,-0.482393757,0.459101027,-0.469734386,-0.585737391,-0.720872777,-0.484410704,0.145493048,-0.167242199,-0.044052678,0.42945606,-0.190460254,-0.507312606,1.143037362,0.528909215,0.661471872,-0.336733982,-0.337582672,-0.509142972,-0.330582875,-0.327227132,-0.754563743,0.02602066,-0.58437874,-0.621243311,-0.296971502,1.07854163,-0.552521507,-0.281899841,1.336496607,-0.356910004,-0.523068967,-0.287995039,-0.496076635,2.718957369,-0.447319184,2.040016333,-0.572195749,-1.441677354,-0.916022478,-0.362631332,-0.267480282,-0.254664442,1.104818581,-0.831402062,-0.952825898,0.855297538,1.271822379,-1.547214711,2.599433645,0.992436776,-0.31093235,-0.399818329,-0.638191048,-0.734049515,-0.896887912,-0.517237122,-0.404532815,0.245352008,-1.183416442,-0.396001319,0.596445324,-0.355691734,0.480617247,0.118509118,-0.030656175,1.980809377,-0.15530452,-1.550604907,2.01885802,-0.350907034,-0.106017762,-0.081640355,0.228087565,0.494696337,0.67284258,0.732665619,0.940871766,-0.305028308,-0.286113004,-0.311454636,-0.189131976,-0.046377914,0.033920259,0.014560813,0.088311249,-1.130386672,-0.40950063,-0.448362241,-0.005113551,1.484618111,-0.296637087,-0.301710411,-0.367044681,1.864834222,-0.841984957,-1.01715306,1.070010489,-0.714852374,0.637997307,-0.035535868,-0.754345448,-0.731584112,-0.725603676,0.763643065,0.263218159,0.390622027,-0.925973473,-0.674500549,-0.585095804,-0.943221327,-1.036713235,-0.555088741,1.11120454,0.060715761,0.209548589,-0.580895432,-0.534431657,-0.640442083,0.188380594,0.361843736,0.47967284,-0.729501358,0.586391646,-0.329713811,-0.367293991,0.066949918,-1.270149999,1.171096306,-1.305034172,0.058336046,0.150837606,0.158532261,-0.089610135,0.008834414,0.056921813,0.001285263,0.116005919,0.162138967,-0.604160633,-0.867149628,0.718171887,0.935118153,0.300900781,0.022424087,0.146818061,-0.105715001,0.596073453,1.11605571,0.342844248,-0.517095721,-0.720376572,-0.488922698,-0.375158906,-0.152981425,0.073662503,0.128926689,-0.263337501,-0.152697199,-0.118739444,-0.873010719,1.502324348,-0.099756827,-0.123498212,0.045220541,0.091079506,0.029673223,-0.478059527,-0.595717648,-0.64714089,-0.752192127,1.634659319,0.400196844,0.477252204,0.532280436,0.650481219,0.563976518,-0.515128274,0.063110244,-0.231355656
4-Aminoantipyrine,5.05595914,-1.138510121,-0.607949418,-0.61079324,-0.560691207,0.051931184,0.634474568,0.540469357,0.868100451,1.158437622,-0.417425599,-0.660653745,-0.599695067,0.025445905,-0.471377355,-0.565955163,-0.45989331,-0.162965283,-0.392231774,-1.113007138,-0.908129079,-0.134760882,-0.829199524,-0.243764621,-0.403656252,-0.029572742,-0.400056474,-0.314684183,-0.788402211,-0.482393757,-0.353606431,-0.469734386,-0.585737391,-0.720872777,-0.484410704,-1.037569488,-0.629730207,-0.887162654,-0.915581331,-0.43225903,-0.524317576,-0.422265395,0.273782729,0.122355604,0.950763746,0.152299189,-0.610506543,-0.432816905,-0.453029331,-0.036147499,0.574332467,-0.219848481,-0.80165841,-0.296971502,0.316035947,-0.552521507,-0.989391659,0.171577267,-0.356910004,-0.523068967,2.914708408,-0.496076635,-0.360458791,-0.447319184,4.415125601,-0.572195749,-0.50993197,-0.916022478,-0.362631332,-0.267480282,-0.254664442,-0.385993103,-0.203469591,-0.952825898,-0.607070804,0.835711037,-0.150881818,1.071533116,0.037325241,-0.31093235,-0.646038521,-0.964606889,0.05680359,-1.036802178,-1.026456019,-0.843077124,-0.959947395,-1.183416442,-0.396001319,-0.730344995,-0.954177765,-0.654907018,-0.778367886,-0.945452286,0.407383209,-0.628897975,-1.177970602,1.211078062,-1.001911034,-0.9780682,-0.892467173,-0.541659541,-0.49775086,-0.545212126,-0.730157987,-0.716076688,-1.013386232,-1.08052039,-0.972513956,-0.781855774,-0.7459536,-0.736442409,-0.72585661,-0.677193724,-1.130386672,-0.567323255,-0.541345462,-0.497708205,0.296908891,-0.219467177,-0.228315099,-1.019720765,0.809532507,-0.681196143,-1.042905779,1.187178009,-0.956390314,0.993388889,-0.145796886,-0.732190135,-0.75122156,-0.509378191,-0.697679434,0.817817682,0.760314273,-0.390694191,-0.85411514,-0.755115383,0.098437043,-0.80797212,0.491764854,-0.036316529,0.665170608,0.275676121,-0.69824294,-0.585402721,-0.730526023,-0.917963869,0.733873967,0.855643357,0.951491388,1.112129207,0.753275666,0.670042922,-0.773881453,-0.563995154,0.260399307,-0.231465936,-0.975711367,-0.911669736,-0.776191749,-0.993359491,-0.950268021,-0.799394672,-0.902225433,-0.930436149,-0.845510636,-0.322856657,-0.26411835,0.329202789,0.964314732,0.683718554,0.069583847,0.267504721,0.011718879,-0.19338728,0.49956476,-0.814928211,-0.831151031,-0.720376572,-0.488922698,-0.375158906,-0.264658916,-0.163881794,-0.148537348,-0.410441701,-0.385763611,-0.365395416,0.079226785,0.492599578,-0.747810843,-1.131226576,-0.903675246,-0.737647571,-0.756754209,-0.618806246,-1.121784458,-1.029523555,-0.92860612,-0.124465187,-0.666625123,-0.591642126,-0.477842983,-0.5118881,-0.652914415,-0.102385744,-0.883543419,2.386616241
Azinphos-methyl,5.122534387,-0.196478635,-0.453284713,-0.284260592,-1.312032956,0.051931184,0.634474568,-0.394122426,-0.115950148,-0.555306108,0.38388247,-0.28460751,0.111854775,-0.473578111,-0.471377355,1.140965211,1.202070024,-0.509266338,-0.392231774,-0.699640317,-0.765854788,-0.134760882,-0.829199524,-0.286015633,-0.567481391,-0.485317833,-0.400056474,-0.580700196,-0.699006747,-0.482393757,-0.506196402,-0.469734386,-0.585737391,-0.430300934,0.107209462,-0.151421362,-0.35327974,-0.210918194,0.782698203,-0.361141743,-0.412284834,1.281152312,-0.132529822,0.620001389,-0.953881653,0.770483443,-0.431913584,-0.301151866,-0.291215956,-0.268873888,0.175560244,-0.219848481,-0.621243311,-0.296971502,0.061867386,-0.552521507,-0.989391659,-0.993342073,2.351407086,-0.523068967,-0.287995039,-0.496076635,2.718957369,-0.447319184,2.040016333,-0.572195749,-0.50993197,0.317452466,2.421859256,2.707084925,-0.254664442,-0.385993103,-0.831402062,0.838931257,0.624397273,0.233462041,-0.229707062,1.043753106,0.63426995,-0.31093235,0.519403722,0.66747232,-1.136293767,-0.458065897,-0.572932939,-0.506519863,-0.357297694,-0.304034408,-0.396001319,-0.433068862,-0.561278538,-0.654907018,-0.411463657,-0.485213248,0.407383209,1.278275667,-0.372314614,1.323945946,-0.54144479,-0.49929541,-0.519534957,-0.191252276,-0.38570037,-0.360429833,-0.275166029,-0.255639216,-0.268979559,0.32361665,1.026037475,1.496557691,0.484686841,0.347672818,0.377425827,0.359942047,-0.413122133,-0.437027832,-0.385054516,-0.31221231,-0.653258485,-0.235579576,-0.218557341,-0.633443083,0.394526215,1.33237454,-0.138341512,-0.10684911,0.921709813,-1.759050362,1.264815146,-0.621413574,-0.588511274,-0.566279635,-0.035948491,0.395080982,0.212377551,-0.526453429,-0.596705694,-0.382016861,-0.309780426,-0.608431998,-0.1064372,0.413387673,0.148317913,-0.144428198,-0.572203024,-0.491758207,-0.624729768,-0.400453415,0.471264392,0.440180138,0.211237702,0.56886706,0.263537362,0.351207767,-0.468124591,-0.396711871,0.232591766,-0.198584826,0.421650002,0.469589808,0.433451088,0.224191725,0.302206923,0.324520714,0.178261584,0.295762839,0.30608891,-0.701162004,-0.631590535,-0.451166462,-0.286272083,-0.209522916,-0.383875391,-0.422133334,-0.41420477,-0.19338728,-0.116926191,-0.236041982,-1.145206342,-0.720376572,-0.488922698,-0.375158906,-0.041303934,-0.211390654,-0.358981087,1.684322109,0.760772773,0.114796529,1.617456598,0.156024654,0.312641183,0.975841822,0.706058679,0.169590493,-0.202012867,-0.598355868,-0.608869318,-0.616702468,-0.633344805,-0.124465187,-0.292371724,-0.270973827,-0.263777092,-0.280570822,-0.44128121,0.723099316,-0.462808458,-0.231355656
benzyl butyl phthalate,5.181390215,-0.236753714,-0.210580099,-0.229838484,0.441097792,0.051931184,0.634474568,0.540469357,0.868100451,-0.555306108,0.38388247,-0.7316847,-0.599695067,-0.464471833,-0.471377355,-0.658778627,-0.45989331,-0.513732522,-0.392231774,-0.829255337,-0.196757624,0.808321601,0.145440463,-0.413277717,-0.411847509,-0.515991163,-0.400056474,1.024848227,0.578970667,-0.482393757,-0.182772006,-0.469734386,-0.365525995,0.378588251,-0.247762637,0.385852332,0.017475926,-0.090892121,-0.281104097,0.119611118,0.117870107,-0.629437819,-0.302614146,-0.603377834,-1.11348881,0.023996797,0.123172642,0.042726236,-0.011655514,0.50013505,-0.821370314,-0.58437874,-0.079998013,-0.296971502,1.33271019,-0.552521507,0.425591977,0.171577267,-0.356910004,-0.523068967,-0.287995039,-0.496076635,-0.360458791,-0.447319184,-0.335092936,-0.572195749,0.421813414,0.317452466,-0.362631332,-0.267480282,-0.254664442,-0.385993103,-0.831402062,-0.952825898,-0.607070804,0.524202935,0.198201406,0.474262909,-0.302933244,-0.31093235,0.519403722,0.66747232,0.697667313,-0.369029546,-0.127366403,-0.032280087,0.132355189,0.047718405,-0.396001319,0.424338089,-0.136399142,-0.654907018,-0.166860838,-0.024974211,0.582208339,-0.705696913,0.084272875,-0.813904572,-0.128612985,0.016118154,-0.23562527,-0.12519189,-0.113577752,-0.062515524,-0.280058416,-0.293225949,-0.214906435,-0.209896797,-0.474413445,-0.483392017,-0.521272357,-0.513477824,-0.559111496,-0.517919302,0.304142405,-0.16634368,-0.165455844,-0.157632398,-0.08315806,-0.177914148,-0.184617312,0.258991562,0.548671409,-0.606985922,-0.064302444,-0.283118829,0.626919413,-0.02269357,-1.33679813,0.098634076,-0.11861519,0.093777107,0.115698184,0.104207107,0.57546815,0.04567479,-0.125360396,-0.377294095,0.140666437,-0.082814118,-0.039970305,-0.082837654,0.154158056,0.707450005,-0.037619933,-0.16933659,0.007952786,0.105446227,0.126168476,0.408585977,0.057018184,-0.219739282,0.263537362,-0.70409169,0.372706779,-0.580449248,0.628849238,-0.665496586,-0.123320932,-0.014441314,0.04856473,-0.152370507,-0.058866935,0.003402033,-0.222263775,-0.11511012,-0.053785948,0.200950747,0.216422199,-0.451166462,-0.062431642,-0.484366446,-0.383875391,-0.241965392,-0.419624796,0.596073453,0.705061743,0.921730477,-0.20304041,-0.342618126,-0.488922698,-0.375158906,-0.569910724,-0.492124824,-0.440745852,-0.669345093,-0.603417568,-0.554585794,-0.607482953,0.324312116,-0.330880986,-0.352527385,-0.463116488,-0.397433297,-0.28685566,-0.29841699,-0.095954178,0.174696481,-0.100388847,0.835057271,-0.30569035,-0.34579643,-0.397568274,-0.390446529,-0.376615508,-0.102385744,-0.042073496,-0.231355656
bisacodyl,5.223970904,0.168471081,0.031331362,0.20553838,0.691545042,0.708707927,1.503341014,1.475061139,1.85215105,-0.555306108,1.185190539,-0.110512031,-0.599695067,-0.611993531,-0.471377355,-0.404373577,-0.45989331,-0.438838048,-0.392231774,-1.274150136,-0.054483333,1.751404085,-0.34187953,-0.376931666,-0.051432204,-0.118563266,-0.400056474,1.159881736,1.749925342,-0.482393757,0.268363563,-0.469734386,-0.507121923,-0.008840873,-0.366086671,0.117215485,-0.187033427,0.272113563,0.089800153,0.409769649,-0.127201517,-0.21048914,0.396621407,-0.385657803,-0.858117359,-1.468976496,-0.050593481,0.022072896,0.012036049,-0.198044117,-1.220142537,-0.219848481,-0.80165841,-0.296971502,2.095215873,-0.141476095,0.425591977,0.948190161,-0.356910004,-0.523068967,-0.287995039,-0.496076635,1.179249289,-0.447319184,-0.335092936,-0.572195749,0.421813414,0.317452466,-0.362631332,-0.267480282,-0.254664442,-0.385993103,-0.831402062,0.838931257,-0.607070804,0.274996454,-0.139621068,-0.886957563,1.111825718,-0.31093235,0.519403722,0.66747232,0.329511557,-0.356310067,0.119286501,0.220137859,0.659673677,-0.655787222,-0.396001319,0.08012362,0.124010811,-0.654907018,0.403879074,0.469356606,0.931858599,-0.36010169,0.02535836,-0.132271073,0.300096966,0.45580745,0.404374533,0.256809472,0.494696337,0.593650169,0.351059461,0.696558005,0.127556683,0.027546001,-0.194616245,-0.222761695,-0.09233544,-0.046186778,-0.158232051,-0.028983867,-0.054489864,-0.106701409,-0.146661363,0.089695461,0.296908891,-0.231339471,-0.238072857,0.321151189,0.928105733,-0.287881968,0.019393894,-0.008345443,-0.192788086,0.301060778,0.171773071,0.148483529,-0.047078771,0.150678551,0.39141941,-0.097465447,-0.309152582,-0.002810652,-0.010956197,0.283893158,0.013978257,-0.05036857,-0.114745562,0.056725719,-0.00936596,-0.039402118,0.044957943,-0.102955669,0.112701553,0.40400995,-0.054796455,-0.325978267,-0.297686708,-0.657853916,-0.330826853,-0.407709715,0.187068685,0.287504182,-0.024627997,0.10556544,0.533438911,0.575840542,0.543418618,0.412472841,0.471460294,0.431560275,0.33660882,0.449840199,0.450038854,0.472554587,0.508515474,-0.451166462,0.346320469,-0.226700637,-0.383875391,-0.065245641,-0.335614405,1.385534186,1.73254666,0.342844248,-0.517095721,-0.720376572,0.27464907,-0.375158906,-0.324220244,-0.133648884,-0.144516131,-0.416325869,-0.303062626,-0.281427426,-0.497609395,-0.180550269,-0.131479751,0.133014463,0.112998812,-0.127006567,0.010094117,-0.230249063,0.219685908,0.155672468,-0.087389921,1.794579729,0.333603713,0.327606998,0.278077192,0.280373575,0.375858113,-0.515128274,0.483845206,-0.231355656
